,prediction
4862,13.497471248279998
4863,6.497420709190942
4864,32.498652553941696
4865,12.49746203265697
4866,56.49931336844251
4867,27.498508132166805
4868,90.49860273175194
4869,86.5000978942187
4870,14.498111023417565
4871,26.497620132819915
4872,91.49861943213766
4873,79.49842075273872
4874,26.497620132819915
4875,34.49772751036184
4876,36.49775552810045
4877,1.4976055331088964
4878,19.498268626140483
4879,28.498537286796022
4880,19.497534570697344
4881,52.49920594381485
4882,14.498111023417565
4883,51.499178951161
4884,54.49925976227079
4885,93.49865290526557
4886,85.49851960817256
4887,84.498503062216
4888,83.49848654360349
4889,73.4997618217915
4890,32.498652553941696
4891,28.497646177285915
4892,51.49797630698923
4893,67.49960486693784
4894,29.498566299291152
4895,79.49842075273872
4896,48.49909761931287
4897,2.4974233776156325
4898,58.4993667736063
4899,63.49949947270376
4900,54.498022251627454
4901,8.497907371915197
4902,9.497942944641137
4903,68.4982424234249
4904,34.498709465216166
4905,80.4984371568634
4906,24.498419731756716
4907,93.49865290526557
4908,0.49750020521679517
4909,25.498449363837423
4910,47.49907038461992
4911,62.49947302130524
4912,59.498099869411114
4913,48.49793088308929
4914,3.4977094251187615
4915,66.49957857819155
4916,44.49898827981309
4917,81.49996922522213
4918,25.497607344496473
4919,10.497445194901726
4920,27.498508132166805
4921,18.498237711012425
4922,39.49884995848892
4923,68.4982424234249
4924,9.497942944641137
4925,71.49829065012734
4926,7.497425309545312
4927,88.5001491736787
4928,57.49934009548469
4929,86.49853618099195
4930,61.498131250526676
4931,96.49870329008981
4932,90.49860273175194
4933,42.49893318635423
4934,64.49817865105642
4935,78.49989168128769
4936,94.49866967722967
4937,59.498099869411114
4938,87.50012354691964
4939,17.498206519971056
4940,99.49875387639335
4941,85.50007221512212
4942,60.49811553732023
4943,36.49775552810045
4944,66.49821045869888
4945,16.49750141280851
4946,49.49794596362043
4947,50.49915190070299
4948,42.49893318635423
4949,29.498566299291152
4950,64.49817865105642
4951,51.49797630698923
4952,35.49774146838701
4953,32.4976999178043
4954,98.49873699248114
4955,29.497659416706785
4956,8.497907371915197
4957,36.498765951309586
4958,54.49925976227079
4959,36.498765951309586
4960,87.50012354691964
4961,44.49898827981309
4962,82.49999501471589
4963,3.4974177410628644
4964,87.50012354691964
4965,96.49870329008981
4966,9.497437733036564
4967,71.4997096463431
4968,40.49887778332731
4969,19.498268626140483
4970,29.498566299291152
4971,17.498206519971056
4972,49.499124790697756
4973,13.497471248279998
4974,31.497686293387044
4975,44.49898827981309
4976,60.49941998807411
4977,12.498045400768763
4978,6.497833212738719
4979,56.49931336844251
4980,89.4985860560218
4981,38.497783936039404
4982,32.498652553941696
4983,49.49794596362043
4984,93.50027693335721
4985,94.49866967722967
4986,98.50040410572159
4987,58.498084247956015
4988,25.497607344496473
4989,62.4981470079211
4990,89.50017477493685
4991,74.49833919368403
4992,65.49955225018275
4993,32.498652553941696
4994,28.498537286796022
4995,72.49973575129626
4996,10.497445194901726
4997,28.498537286796022
4998,2.4974233776156325
4999,78.49989168128769
5000,53.499232880324215
5001,53.499232880324215
5002,57.498068674161594
5003,54.498022251627454
5004,13.497471248279998
5005,98.49873699248114
5006,28.497646177285915
5007,93.49865290526557
5008,40.49887778332731
5009,53.498006881658014
5010,47.49907038461992
5011,63.49816280843861
5012,41.49890552494009
5013,50.49796110553124
5014,5.4977941162553
5015,79.49991755905984
5016,71.4997096463431
5017,35.49873775910701
5018,84.50004650916262
5019,42.49893318635423
5020,92.50025142993304
5021,70.49968350620136
5022,56.49805314928776
5023,87.49855278020704
5024,98.49873699248114
5025,11.497453324532845
5026,3.4974177410628644
5027,18.497523233909373
5028,52.49920594381485
5029,50.49796110553124
5030,97.49872013026783
5031,49.49794596362043
5032,24.498419731756716
5033,80.4984371568634
5034,78.49840437859487
5035,62.49947302130524
5036,60.49811553732023
5037,50.49915190070299
5038,23.497582283961073
5039,14.497480913840189
5040,44.49898827981309
5041,55.499286591163376
5042,47.49907038461992
5043,48.49909761931287
5044,11.498011856976877
5045,6.497420709190942
5046,74.49978785853445
5047,32.4976999178043
5048,29.498566299291152
5049,10.49797773469199
5050,0.49750020521679517
5051,49.49794596362043
5052,81.49845359040843
5053,26.49847882742998
5054,75.49835544192753
5055,96.50035330428092
5056,70.49827453835309
5057,54.498022251627454
5058,57.498068674161594
5059,58.4993667736063
5060,11.498011856976877
5061,26.49847882742998
5062,44.49787121492503
5063,3.4977094251187615
5064,3.4974177410628644
5065,66.49821045869888
5066,6.497833212738719
5067,22.497570034214238
5068,4.497416305180629
5069,42.497841804551875
5070,39.497798276669144
5071,65.49955225018275
5072,93.50027693335721
5073,83.49848654360349
5074,77.49838803501025
5075,53.498006881658014
5076,79.49991755905984
5077,16.49750141280851
5078,96.50035330428092
5079,14.498111023417565
5080,16.498175028281274
5081,97.49872013026783
5082,44.49787121492503
5083,7.497425309545312
5084,74.49833919368403
5085,19.497534570697344
5086,91.49861943213766
5087,49.49794596362043
5088,93.49865290526557
5089,4.497753112917009
5090,54.498022251627454
5091,87.50012354691964
5092,55.49803767465088
5093,67.49822642186855
5094,53.499232880324215
5095,60.49811553732023
5096,64.49952588200195
5097,9.497942944641137
5098,76.49837172258212
5099,54.498022251627454
5100,71.49829065012734
5101,44.49898827981309
5102,44.49898827981309
5103,18.497523233909373
5104,6.497420709190942
5105,57.49934009548469
5106,84.498503062216
5107,60.49811553732023
5108,55.49803767465088
5109,33.498681065116365
5110,1.4976055331088964
5111,57.49934009548469
5112,92.49863615677363
5113,62.4981470079211
5114,25.497607344496473
5115,46.497900913982825
5116,88.5001491736787
5117,33.498681065116365
5118,48.49909761931287
5119,18.497523233909373
5120,91.49861943213766
5121,37.4987940460327
5122,88.49856940536395
5123,92.49863615677363
5124,74.49978785853445
5125,15.49749098189842
5126,20.497546161879974
5127,74.49833919368403
5128,81.49996922522213
5129,74.49978785853445
5130,25.497607344496473
5131,91.49861943213766
5132,12.49746203265697
5133,26.49847882742998
5134,35.49774146838701
5135,10.49797773469199
5136,69.49965733011427
5137,4.497753112917009
5138,72.49830679709017
5139,41.49890552494009
5140,39.497798276669144
5141,77.49986577295631
5142,92.49863615677363
5143,19.498268626140483
5144,83.49848654360349
5145,40.49887778332731
5146,58.498084247956015
5147,64.49817865105642
5148,88.49856940536395
5149,0.49750020521679517
5150,39.49884995848892
5151,20.498299286873866
5152,72.49973575129626
5153,57.498068674161594
5154,98.49873699248114
5155,90.50020035112273
5156,60.49941998807411
5157,62.49947302130524
5158,0.49750020521679517
5159,37.4987940460327
5160,92.50025142993304
5161,23.497582283961073
5162,69.49965733011427
5163,14.498111023417565
5164,34.49772751036184
5165,16.498175028281274
5166,14.497480913840189
5167,6.497420709190942
5168,21.498329712071577
5169,96.49870329008981
5170,46.49904308458732
5171,4.497753112917009
5172,55.499286591163376
5173,9.497942944641137
5174,16.49750141280851
5175,90.49860273175194
5176,48.49793088308929
5177,92.49863615677363
5178,34.498709465216166
5179,76.49837172258212
5180,24.49759472466116
5181,95.50032787016242
5182,8.497431053846494
5183,95.4986864722923
5184,66.49821045869888
5185,94.50030241330914
5186,15.498143207275358
5187,88.49856940536395
5188,39.497798276669144
5189,24.498419731756716
5190,53.499232880324215
5191,52.49799156625135
5192,50.49915190070299
5193,61.499446526783636
5194,86.5000978942187
5195,19.498268626140483
5196,0.49750020521679517
5197,26.497620132819915
5198,59.499393404067185
5199,67.49960486693784
5200,16.49750141280851
5201,89.4985860560218
5202,55.49803767465088
5203,86.49853618099195
5204,13.498078437061745
5205,33.498681065116365
5206,62.49947302130524
5207,88.5001491736787
5208,41.49782721405
5209,98.50040410572159
5210,63.49949947270376
5211,35.49774146838701
5212,56.49805314928776
5213,85.49851960817256
5214,4.497416305180629
5215,95.4986864722923
5216,26.49847882742998
5217,42.49893318635423
5218,91.50022590265304
5219,70.49827453835309
5220,89.4985860560218
5221,27.49763307999911
5222,38.497783936039404
5223,85.49851960817256
5224,58.4993667736063
5225,44.49898827981309
5226,2.4974233776156325
5227,11.498011856976877
5228,37.49776968529332
5229,83.49848654360349
5230,90.49860273175194
5231,70.49827453835309
5232,76.49983983346841
5233,51.49797630698923
5234,14.498111023417565
5235,6.497420709190942
5236,51.499178951161
5237,41.49782721405
5238,31.497686293387044
5239,31.498623926442914
5240,65.4981945347916
5241,82.49999501471589
5242,96.49870329008981
5243,99.50042947372543
5244,93.50027693335721
5245,64.49817865105642
5246,13.498078437061745
5247,13.498078437061745
5248,79.49842075273872
5249,43.49896077041751
5250,96.50035330428092
5251,52.49920594381485
5252,20.497546161879974
5253,11.497453324532845
5254,82.49847005283067
5255,67.49960486693784
5256,59.499393404067185
5257,6.497420709190942
5258,26.497620132819915
5259,23.498389920540788
5260,38.497783936039404
5261,2.497661536649983
5262,82.49999501471589
5263,81.49845359040843
5264,73.4997618217915
5265,55.49803767465088
5266,36.498765951309586
5267,22.497570034214238
5268,6.497420709190942
5269,11.497453324532845
5270,77.49838803501025
5271,9.497942944641137
5272,33.498681065116365
5273,65.49955225018275
5274,63.49816280843861
5275,3.4974177410628644
5276,5.4974175537583525
5277,11.497453324532845
5278,51.499178951161
5279,28.498537286796022
5280,44.49787121492503
5281,15.49749098189842
5282,29.497659416706785
5283,52.49920594381485
5284,77.49986577295631
5285,57.49934009548469
5286,2.497661536649983
5287,94.50030241330914
5288,43.49785647240459
5289,7.497425309545312
5290,45.49788602958165
5291,67.49960486693784
5292,41.49890552494009
5293,71.49829065012734
5294,51.499178951161
5295,67.49960486693784
5296,86.49853618099195
5297,4.497753112917009
5298,11.497453324532845
5299,0.49750020521679517
5300,12.498045400768763
5301,66.49821045869888
5302,15.498143207275358
5303,22.497570034214238
5304,69.49965733011427
5305,1.4976055331088964
5306,79.49842075273872
5307,51.49797630698923
5308,73.4997618217915
5309,23.497582283961073
5310,3.4977094251187615
5311,62.49947302130524
5312,93.49865290526557
5313,3.4977094251187615
5314,97.49872013026783
5315,50.49796110553124
5316,36.498765951309586
5317,64.49952588200195
5318,22.498359918371616
5319,65.4981945347916
5320,33.498681065116365
5321,81.49996922522213
5322,61.498131250526676
5323,21.498329712071577
5324,64.49817865105642
5325,13.497471248279998
5326,46.497900913982825
5327,78.49840437859487
5328,6.497420709190942
5329,16.498175028281274
5330,94.50030241330914
5331,64.49817865105642
5332,85.49851960817256
5333,17.498206519971056
5334,76.49837172258212
5335,72.49973575129626
5336,31.498623926442914
5337,13.498078437061745
5338,64.49952588200195
5339,35.49873775910701
5340,47.49907038461992
5341,83.5000207758591
5342,29.498566299291152
5343,88.5001491736787
5344,24.49759472466116
5345,39.49884995848892
5346,98.50040410572159
5347,48.49909761931287
5348,15.49749098189842
5349,18.498237711012425
5350,14.497480913840189
5351,47.49791586586624
5352,54.49925976227079
5353,40.49887778332731
5354,7.497870864300365
5355,46.49904308458732
5356,61.499446526783636
5357,92.50025142993304
5358,47.49907038461992
5359,0.49750020521679517
5360,48.49793088308929
5361,13.497471248279998
5362,37.4987940460327
5363,40.49781270374678
5364,51.49797630698923
5365,95.50032787016242
5366,6.497833212738719
5367,25.497607344496473
5368,35.49873775910701
5369,27.49763307999911
5370,74.49978785853445
5371,34.498709465216166
5372,24.498419731756716
5373,91.50022590265304
5374,66.49957857819155
5375,79.49991755905984
5376,74.49833919368403
5377,48.49793088308929
5378,78.49840437859487
5379,40.49781270374678
5380,7.497870864300365
5381,4.497753112917009
5382,31.497686293387044
5383,15.49749098189842
5384,19.497534570697344
5385,57.498068674161594
5386,56.49805314928776
5387,33.49771365854563
5388,53.499232880324215
5389,24.49759472466116
5390,43.49896077041751
5391,2.497661536649983
5392,31.498623926442914
5393,96.50035330428092
5394,94.50030241330914
5395,78.49989168128769
5396,64.49817865105642
5397,64.49952588200195
5398,49.499124790697756
5399,73.4997618217915
5400,9.497942944641137
5401,97.5003787160189
5402,58.4993667736063
5403,12.49746203265697
5404,48.49793088308929
5405,98.49873699248114
5406,56.49805314928776
5407,70.49968350620136
5408,3.4977094251187615
5409,69.49965733011427
5410,64.49952588200195
5411,22.497570034214238
5412,67.49822642186855
5413,17.498206519971056
5414,31.498623926442914
5415,80.4984371568634
5416,14.497480913840189
5417,8.497907371915197
5418,41.49782721405
5419,23.497582283961073
5420,76.49983983346841
5421,29.498566299291152
5422,17.498206519971056
5423,69.49825846252415
5424,2.497661536649983
5425,17.498206519971056
5426,30.497672790970082
5427,78.49989168128769
5428,37.4987940460327
5429,7.497870864300365
5430,5.4974175537583525
5431,55.49803767465088
5432,58.498084247956015
5433,84.498503062216
5434,37.49776968529332
5435,33.498681065116365
5436,62.4981470079211
5437,0.49750020521679517
5438,47.49791586586624
5439,76.49837172258212
5440,89.50017477493685
5441,9.497942944641137
5442,48.49909761931287
5443,90.50020035112273
5444,57.49934009548469
5445,98.50040410572159
5446,78.49840437859487
5447,4.497416305180629
5448,16.498175028281274
5449,41.49782721405
5450,12.498045400768763
5451,41.49782721405
5452,68.4982424234249
5453,74.49833919368403
5454,23.497582283961073
5455,4.497416305180629
5456,45.499015717072496
5457,38.49882204720263
5458,11.497453324532845
5459,72.49973575129626
5460,73.4997618217915
5461,96.50035330428092
5462,23.498389920540788
5463,42.49893318635423
5464,91.50022590265304
5465,69.49825846252415
5466,39.49884995848892
5467,67.49822642186855
5468,28.498537286796022
5469,29.498566299291152
5470,11.497453324532845
5471,73.4997618217915
5472,23.497582283961073
5473,59.498099869411114
5474,5.4977941162553
5475,33.49771365854563
5476,55.49803767465088
5477,61.498131250526676
5478,33.498681065116365
5479,10.49797773469199
5480,8.497431053846494
5481,21.498329712071577
5482,79.49842075273872
5483,98.50040410572159
5484,96.49870329008981
5485,77.49986577295631
5486,2.497661536649983
5487,29.498566299291152
5488,92.49863615677363
5489,10.49797773469199
5490,33.49771365854563
5491,62.49947302130524
5492,55.499286591163376
5493,1.4976055331088964
5494,71.49829065012734
5495,99.50042947372543
5496,70.49827453835309
5497,53.498006881658014
5498,93.50027693335721
5499,61.499446526783636
5500,63.49816280843861
5501,49.49794596362043
5502,8.497431053846494
5503,27.498508132166805
5504,8.497431053846494
5505,75.49835544192753
5506,50.49915190070299
5507,87.49855278020704
5508,99.50042947372543
5509,32.498652553941696
5510,97.49872013026783
5511,3.4977094251187615
5512,77.49986577295631
5513,22.498359918371616
5514,68.49963111729753
5515,43.49785647240459
5516,35.49873775910701
5517,46.49904308458732
5518,97.49872013026783
5519,0.49750020521679517
5520,87.49855278020704
5521,18.497523233909373
5522,47.49907038461992
5523,38.497783936039404
5524,86.49853618099195
5525,55.49803767465088
5526,60.49941998807411
5527,59.499393404067185
5528,76.49837172258212
5529,32.4976999178043
5530,22.497570034214238
5531,88.5001491736787
5532,36.498765951309586
5533,70.49968350620136
5534,73.4997618217915
5535,74.49978785853445
5536,64.49952588200195
5537,4.497416305180629
5538,9.497437733036564
5539,47.49907038461992
5540,29.497659416706785
5541,83.49848654360349
5542,92.50025142993304
5543,70.49827453835309
5544,79.49842075273872
5545,89.50017477493685
5546,4.497416305180629
5547,27.498508132166805
5548,61.499446526783636
5549,66.49957857819155
5550,3.4974177410628644
5551,85.49851960817256
5552,21.498329712071577
5553,16.49750141280851
5554,64.49817865105642
5555,39.49884995848892
5556,16.498175028281274
5557,39.497798276669144
5558,7.497425309545312
5559,76.49837172258212
5560,40.49781270374678
5561,20.498299286873866
5562,79.49991755905984
5563,2.497661536649983
5564,34.498709465216166
5565,0.49750020521679517
5566,98.50040410572159
5567,84.498503062216
5568,78.49989168128769
5569,70.49827453835309
5570,47.49907038461992
5571,19.497534570697344
5572,19.497534570697344
5573,88.5001491736787
5574,5.4974175537583525
5575,97.5003787160189
5576,70.49968350620136
5577,19.497534570697344
5578,73.49832297851096
5579,99.49875387639335
5580,0.49750020521679517
5581,62.4981470079211
5582,37.49776968529332
5583,87.49855278020704
5584,85.49851960817256
5585,21.49755798859827
5586,17.498206519971056
5587,75.49835544192753
5588,38.497783936039404
5589,85.49851960817256
5590,30.497672790970082
5591,25.498449363837423
5592,26.49847882742998
5593,26.49847882742998
5594,59.498099869411114
5595,89.4985860560218
5596,11.498011856976877
5597,39.497798276669144
5598,0.49750020521679517
5599,61.499446526783636
5600,58.498084247956015
5601,26.49847882742998
5602,5.4977941162553
5603,66.49957857819155
5604,84.50004650916262
5605,41.49782721405
5606,41.49890552494009
5607,82.49999501471589
5608,59.498099869411114
5609,25.498449363837423
5610,66.49821045869888
5611,94.49866967722967
5612,55.499286591163376
5613,28.498537286796022
5614,90.49860273175194
5615,37.49776968529332
5616,80.4984371568634
5617,89.4985860560218
5618,83.49848654360349
5619,91.49861943213766
5620,61.499446526783636
5621,12.498045400768763
5622,3.4974177410628644
5623,36.49775552810045
5624,96.49870329008981
5625,21.49755798859827
5626,12.498045400768763
5627,32.4976999178043
5628,2.497661536649983
5629,30.49859517694387
5630,96.50035330428092
5631,33.498681065116365
5632,32.4976999178043
5633,65.49955225018275
5634,95.50032787016242
5635,33.49771365854563
5636,16.49750141280851
5637,45.499015717072496
5638,45.49788602958165
5639,69.49965733011427
5640,93.49865290526557
5641,88.5001491736787
5642,52.49799156625135
5643,30.49859517694387
5644,76.49837172258212
5645,16.49750141280851
5646,82.49847005283067
5647,64.49817865105642
5648,30.49859517694387
5649,20.498299286873866
5650,10.497445194901726
5651,12.498045400768763
5652,42.497841804551875
5653,80.49994340685119
5654,26.49847882742998
5655,31.498623926442914
5656,0.49750020521679517
5657,51.499178951161
5658,43.49785647240459
5659,97.5003787160189
5660,90.50020035112273
5661,91.50022590265304
5662,34.49772751036184
5663,83.5000207758591
5664,73.4997618217915
5665,39.49884995848892
5666,76.49837172258212
5667,81.49996922522213
5668,14.497480913840189
5669,23.498389920540788
5670,50.49915190070299
5671,72.49973575129626
5672,39.49884995848892
5673,14.497480913840189
5674,24.498419731756716
5675,85.50007221512212
5676,30.497672790970082
5677,33.49771365854563
5678,7.497425309545312
5679,76.49837172258212
5680,62.49947302130524
5681,82.49999501471589
5682,73.4997618217915
5683,33.49771365854563
5684,32.498652553941696
5685,54.498022251627454
5686,4.497753112917009
5687,39.497798276669144
5688,59.499393404067185
5689,47.49907038461992
5690,52.49920594381485
5691,41.49782721405
5692,83.5000207758591
5693,63.49949947270376
5694,47.49907038461992
5695,84.498503062216
5696,38.497783936039404
5697,26.497620132819915
5698,77.49838803501025
5699,23.497582283961073
5700,82.49847005283067
5701,89.50017477493685
5702,7.497870864300365
5703,17.498206519971056
5704,46.49904308458732
5705,52.49920594381485
5706,32.498652553941696
5707,65.4981945347916
5708,48.49793088308929
5709,59.499393404067185
5710,26.497620132819915
5711,8.497907371915197
5712,32.4976999178043
5713,98.50040410572159
5714,91.49861943213766
5715,95.50032787016242
5716,8.497907371915197
5717,24.49759472466116
5718,80.49994340685119
5719,43.49896077041751
5720,84.50004650916262
5721,18.497523233909373
5722,23.497582283961073
5723,96.50035330428092
5724,80.4984371568634
5725,62.49947302130524
5726,87.50012354691964
5727,44.49898827981309
5728,90.50020035112273
5729,25.498449363837423
5730,97.49872013026783
5731,81.49996922522213
5732,80.4984371568634
5733,3.4974177410628644
5734,8.497431053846494
5735,31.497686293387044
5736,54.49925976227079
5737,86.49853618099195
5738,50.49796110553124
5739,70.49827453835309
5740,27.49763307999911
5741,12.49746203265697
5742,45.49788602958165
5743,23.498389920540788
5744,70.49827453835309
5745,70.49968350620136
5746,33.498681065116365
5747,77.49986577295631
5748,3.4974177410628644
5749,19.498268626140483
5750,6.497420709190942
5751,99.49875387639335
5752,8.497907371915197
5753,54.498022251627454
5754,36.498765951309586
5755,43.49785647240459
5756,67.49960486693784
5757,88.49856940536395
5758,11.497453324532845
5759,89.4985860560218
5760,87.49855278020704
5761,71.49829065012734
5762,96.49870329008981
5763,69.49825846252415
5764,86.49853618099195
5765,68.4982424234249
5766,62.4981470079211
5767,60.49941998807411
5768,44.49787121492503
5769,23.498389920540788
5770,78.49989168128769
5771,70.49827453835309
5772,52.49920594381485
5773,77.49838803501025
5774,75.49835544192753
5775,83.5000207758591
5776,47.49791586586624
5777,35.49873775910701
5778,68.49963111729753
5779,61.499446526783636
5780,97.5003787160189
5781,14.498111023417565
5782,13.497471248279998
5783,90.50020035112273
5784,48.49793088308929
5785,64.49817865105642
5786,31.498623926442914
5787,14.497480913840189
5788,42.49893318635423
5789,14.498111023417565
5790,21.498329712071577
5791,67.49960486693784
5792,31.498623926442914
5793,21.498329712071577
5794,68.49963111729753
5795,82.49999501471589
5796,1.497437129240706
5797,76.49837172258212
5798,63.49949947270376
5799,76.49983983346841
5800,83.5000207758591
5801,16.498175028281274
5802,53.498006881658014
5803,88.49856940536395
5804,37.4987940460327
5805,54.498022251627454
5806,31.497686293387044
5807,9.497942944641137
5808,73.49832297851096
5809,53.499232880324215
5810,29.497659416706785
5811,21.498329712071577
5812,94.50030241330914
5813,55.49803767465088
5814,89.50017477493685
5815,66.49821045869888
5816,17.498206519971056
5817,12.49746203265697
5818,48.49793088308929
5819,21.49755798859827
5820,62.49947302130524
5821,78.49840437859487
5822,71.4997096463431
5823,54.498022251627454
5824,50.49796110553124
5825,41.49890552494009
5826,14.498111023417565
5827,98.50040410572159
5828,12.498045400768763
5829,48.49909761931287
5830,49.49794596362043
5831,7.497870864300365
5832,75.499813862207
5833,17.498206519971056
5834,84.498503062216
5835,22.497570034214238
5836,67.49960486693784
5837,56.49931336844251
5838,26.497620132819915
5839,65.4981945347916
5840,63.49816280843861
5841,4.497753112917009
5842,97.5003787160189
5843,33.498681065116365
5844,22.497570034214238
5845,77.49986577295631
5846,90.50020035112273
5847,60.49811553732023
5848,21.49755798859827
5849,4.497753112917009
5850,97.5003787160189
5851,47.49907038461992
5852,77.49838803501025
5853,73.4997618217915
5854,17.497512173034742
5855,94.49866967722967
5856,52.49799156625135
5857,69.49825846252415
5858,96.49870329008981
5859,76.49837172258212
5860,97.5003787160189
5861,32.498652553941696
5862,1.497437129240706
5863,15.49749098189842
5864,2.4974233776156325
5865,68.49963111729753
5866,64.49952588200195
5867,80.49994340685119
5868,24.498419731756716
5869,18.497523233909373
5870,28.498537286796022
5871,5.4974175537583525
5872,89.50017477493685
5873,70.49827453835309
5874,68.49963111729753
5875,96.50035330428092
5876,34.49772751036184
5877,52.49799156625135
5878,76.49837172258212
5879,84.498503062216
5880,5.4974175537583525
5881,20.497546161879974
5882,34.498709465216166
5883,96.50035330428092
5884,41.49890552494009
5885,97.5003787160189
5886,26.497620132819915
5887,61.498131250526676
5888,19.498268626140483
5889,22.497570034214238
5890,48.49909761931287
5891,18.498237711012425
5892,41.49782721405
5893,64.49817865105642
5894,56.49931336844251
5895,35.49873775910701
5896,11.498011856976877
5897,52.49920594381485
5898,85.50007221512212
5899,36.49775552810045
5900,87.49855278020704
5901,15.498143207275358
5902,57.498068674161594
5903,63.49949947270376
5904,36.49775552810045
5905,75.499813862207
5906,65.4981945347916
5907,39.49884995848892
5908,39.497798276669144
5909,4.497753112917009
5910,55.49803767465088
5911,0.49750020521679517
5912,33.498681065116365
5913,62.49947302130524
5914,10.49797773469199
5915,13.498078437061745
5916,34.49772751036184
5917,12.498045400768763
5918,16.49750141280851
5919,66.49957857819155
5920,69.49825846252415
5921,9.497437733036564
5922,37.4987940460327
5923,35.49873775910701
5924,12.498045400768763
5925,56.49805314928776
5926,29.498566299291152
5927,47.49907038461992
5928,53.499232880324215
5929,72.49973575129626
5930,77.49986577295631
5931,78.49840437859487
5932,90.50020035112273
5933,82.49847005283067
5934,11.498011856976877
5935,41.49890552494009
5936,19.497534570697344
5937,2.497661536649983
5938,27.498508132166805
5939,83.5000207758591
5940,81.49845359040843
5941,32.498652553941696
5942,82.49847005283067
5943,90.49860273175194
5944,9.497942944641137
5945,10.49797773469199
5946,20.498299286873866
5947,84.50004650916262
5948,24.49759472466116
5949,45.499015717072496
5950,26.497620132819915
5951,3.4974177410628644
5952,92.50025142993304
5953,31.498623926442914
5954,62.49947302130524
5955,19.498268626140483
5956,55.499286591163376
5957,61.499446526783636
5958,85.50007221512212
5959,70.49968350620136
5960,74.49978785853445
5961,85.50007221512212
5962,48.49793088308929
5963,15.49749098189842
5964,97.5003787160189
5965,34.49772751036184
5966,95.50032787016242
5967,92.49863615677363
5968,54.49925976227079
5969,88.5001491736787
5970,2.497661536649983
5971,78.49840437859487
5972,27.49763307999911
5973,58.498084247956015
5974,80.4984371568634
5975,47.49907038461992
5976,6.497833212738719
5977,33.49771365854563
5978,39.497798276669144
5979,81.49845359040843
5980,19.498268626140483
5981,91.50022590265304
5982,7.497425309545312
5983,41.49890552494009
5984,0.49750020521679517
5985,9.497437733036564
5986,85.49851960817256
5987,30.497672790970082
5988,28.498537286796022
5989,95.4986864722923
5990,13.497471248279998
5991,4.497753112917009
5992,30.49859517694387
5993,71.4997096463431
5994,98.50040410572159
5995,99.50042947372543
5996,53.499232880324215
5997,80.4984371568634
5998,52.49799156625135
5999,25.498449363837423
6000,17.498206519971056
6001,13.497471248279998
6002,19.498268626140483
6003,22.498359918371616
6004,26.497620132819915
6005,38.49882204720263
6006,50.49915190070299
6007,49.49794596362043
6008,58.498084247956015
6009,20.497546161879974
6010,88.49856940536395
6011,15.498143207275358
6012,11.497453324532845
6013,50.49915190070299
6014,21.498329712071577
6015,5.4974175537583525
6016,34.49772751036184
6017,46.497900913982825
6018,73.4997618217915
6019,34.49772751036184
6020,36.498765951309586
6021,1.4976055331088964
6022,9.497942944641137
6023,87.49855278020704
6024,44.49898827981309
6025,21.498329712071577
6026,73.4997618217915
6027,67.49822642186855
6028,38.49882204720263
6029,27.498508132166805
6030,99.49875387639335
6031,76.49983983346841
6032,14.498111023417565
6033,70.49827453835309
6034,59.499393404067185
6035,76.49837172258212
6036,92.49863615677363
6037,77.49986577295631
6038,31.497686293387044
6039,65.4981945347916
6040,99.50042947372543
6041,24.498419731756716
6042,35.49873775910701
6043,48.49793088308929
6044,55.49803767465088
6045,83.5000207758591
6046,24.498419731756716
6047,75.499813862207
6048,37.4987940460327
6049,18.497523233909373
6050,61.498131250526676
6051,73.49832297851096
6052,51.499178951161
6053,66.49821045869888
6054,75.49835544192753
6055,83.49848654360349
6056,94.49866967722967
6057,69.49965733011427
6058,57.498068674161594
6059,86.49853618099195
6060,5.4977941162553
6061,74.49833919368403
6062,89.4985860560218
6063,15.498143207275358
6064,31.497686293387044
6065,74.49978785853445
6066,41.49890552494009
6067,39.497798276669144
6068,90.50020035112273
6069,56.49805314928776
6070,14.497480913840189
6071,9.497437733036564
6072,23.498389920540788
6073,85.50007221512212
6074,54.498022251627454
6075,15.498143207275358
6076,41.49782721405
6077,24.49759472466116
6078,15.498143207275358
6079,80.4984371568634
6080,59.499393404067185
6081,15.498143207275358
6082,77.49838803501025
6083,88.49856940536395
6084,97.5003787160189
6085,17.497512173034742
6086,2.497661536649983
6087,59.499393404067185
6088,52.49799156625135
6089,54.49925976227079
6090,16.498175028281274
6091,87.50012354691964
6092,76.49837172258212
6093,37.4987940460327
6094,90.49860273175194
6095,93.50027693335721
6096,41.49890552494009
6097,23.498389920540788
6098,82.49847005283067
6099,86.5000978942187
6100,75.49835544192753
6101,37.49776968529332
6102,16.49750141280851
6103,25.498449363837423
6104,19.497534570697344
6105,73.49832297851096
6106,83.5000207758591
6107,82.49847005283067
6108,86.49853618099195
6109,58.4993667736063
6110,62.4981470079211
6111,56.49931336844251
6112,71.49829065012734
6113,28.498537286796022
6114,99.50042947372543
6115,22.497570034214238
6116,8.497431053846494
6117,39.49884995848892
6118,7.497870864300365
6119,93.49865290526557
6120,72.49830679709017
6121,7.497425309545312
6122,89.4985860560218
6123,38.49882204720263
6124,30.497672790970082
6125,3.4977094251187615
6126,80.49994340685119
6127,70.49827453835309
6128,82.49999501471589
6129,99.50042947372543
6130,21.498329712071577
6131,59.499393404067185
